filepath,class_name,label,patient_id,split
data\brain_tumor\notumor\Te-no_253.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_254.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_255.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_256.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_257.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_258.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_259.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_26.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_260.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_261.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_262.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_263.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_264.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_265.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_266.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_267.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_268.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_269.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_27.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_270.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_271.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_272.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_273.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_274.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_275.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_276.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_277.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_278.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_279.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_28.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_280.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_281.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_282.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_283.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_284.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_285.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_286.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_287.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_288.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_289.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_29.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_290.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_291.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_292.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_293.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_294.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_295.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_296.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_297.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_298.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_299.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_3.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_30.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_300.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_301.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_302.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_303.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_304.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_305.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_306.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_307.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_308.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_309.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_31.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_310.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_311.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_312.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_313.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_314.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_315.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_316.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_317.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_318.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_319.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_32.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_320.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_321.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_322.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_323.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_324.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_325.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_326.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_327.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_328.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_329.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_33.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_330.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_331.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_332.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_333.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_334.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_335.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_336.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_337.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_338.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_339.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_34.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_340.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_341.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_342.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_343.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_344.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_345.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_346.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_347.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_348.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_349.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_35.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_350.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_351.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_352.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_353.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_354.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_355.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_356.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_357.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_358.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_359.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_36.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_360.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_361.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_362.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_363.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_364.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_365.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_366.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_367.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_368.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_369.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_37.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_370.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_371.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_372.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_373.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_374.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_375.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_376.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_377.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_378.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_379.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_38.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_380.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_381.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_382.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_383.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_384.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_385.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_386.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_387.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_388.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_389.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_39.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_390.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_391.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_392.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_393.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_394.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_395.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_396.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_397.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_398.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_399.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_4.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_40.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_400.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_41.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_42.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_43.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_44.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_45.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_46.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_47.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_48.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_49.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_5.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_50.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_51.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_52.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_53.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_54.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_55.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_56.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_57.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_58.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_59.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_6.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_60.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_61.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_62.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_63.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_64.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_65.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_66.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_67.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_68.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_69.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_7.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_70.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_71.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_72.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_73.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_74.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_75.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_76.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_77.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_78.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_79.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_8.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_80.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_81.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_82.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_83.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_84.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_85.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_86.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_87.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_88.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_89.jpg,notumor,3,,test
data\brain_tumor\notumor\Te-no_9.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_90.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_91.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_92.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_93.jpg,notumor,3,,val
data\brain_tumor\notumor\Te-no_94.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_95.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_96.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_97.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_98.jpg,notumor,3,,train
data\brain_tumor\notumor\Te-no_99.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_10.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_100.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1000.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1001.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1002.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1003.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1004.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1005.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1006.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1007.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1008.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1009.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_101.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1010.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1011.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1012.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1013.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1014.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1015.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1016.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1017.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1018.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1019.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_102.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1020.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1021.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1022.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1023.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1024.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1025.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1026.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1027.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1028.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1029.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_103.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1030.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1031.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1032.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1033.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1034.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1035.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1036.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1037.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1038.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1039.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_104.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1040.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1041.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1042.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1043.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1044.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1045.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1046.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1047.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1048.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1049.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_105.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1050.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1051.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1052.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1053.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1054.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1055.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1056.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1057.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1058.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1059.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_106.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1060.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1061.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1062.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1063.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1064.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1065.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1066.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1067.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1068.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1069.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_107.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1070.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1071.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1072.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1073.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1074.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1075.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1076.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1077.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1078.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1079.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_108.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1080.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1081.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1082.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1083.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1084.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1085.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1086.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1087.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1088.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1089.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_109.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1090.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1091.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1092.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1093.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1094.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1095.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1096.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1097.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1098.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1099.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_11.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_110.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1100.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1101.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1102.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1103.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1104.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1105.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1106.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1107.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1108.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1109.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_111.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1110.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1111.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1112.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1113.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1114.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1115.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1116.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1117.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1118.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1119.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_112.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1120.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1121.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1122.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1123.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1124.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1125.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1126.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1127.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1128.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1129.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_113.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1130.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1131.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1132.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1133.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1134.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1135.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1136.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1137.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1138.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1139.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_114.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1140.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1141.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1142.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1143.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1144.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1145.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1146.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1147.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1148.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1149.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_115.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1150.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1151.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1152.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1153.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1154.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1155.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1156.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1157.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1158.jpg,notumor,3,,val
data\brain_tumor\notumor\Tr-no_1159.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_116.jpg,notumor,3,,test
data\brain_tumor\notumor\Tr-no_1160.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1161.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1162.jpg,notumor,3,,train
data\brain_tumor\notumor\Tr-no_1163.jpg,notumor,3,,val
