image_path,category,subcategory,source,license,oos_split,source_image
data/out_of_scope/cat3_nonmedical/photograph/photo_0064.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0065.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0066.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0067.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0068.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0069.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0070.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0071.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0072.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0073.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0074.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0075.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0076.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0077.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0078.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0079.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0080.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0081.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0082.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0083.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0084.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0085.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0086.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0087.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0088.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0089.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0090.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0091.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0092.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0093.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0094.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0095.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0096.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0097.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0098.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0099.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0100.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0101.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0102.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0103.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0104.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0105.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0106.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0107.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0108.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0109.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0110.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0111.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0112.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0113.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0114.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0115.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0116.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0117.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0118.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0119.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0120.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0121.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0122.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0123.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0124.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0125.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0126.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0127.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0128.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0129.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0130.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0131.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0132.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0133.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0134.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0135.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0136.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0137.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0138.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0139.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0140.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0141.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0142.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0143.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0144.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0145.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0146.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0147.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0148.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0149.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0150.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0151.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0152.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0153.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0154.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0155.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0156.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0157.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0158.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0159.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0160.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0161.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0162.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0163.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0164.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0165.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0166.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
data/out_of_scope/cat3_nonmedical/photograph/photo_0167.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",eval,
data/out_of_scope/cat3_nonmedical/photograph/photo_0168.png,cat3_nonmedical,photograph,"Imagenette v2 (fast.ai), a 10-class subset of ImageNet, validation split","fast.ai Imagenette: Apache-2.0. Underlying ImageNet photographs: research use only, see https://image-net.org/download.php",fit,
